start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659017558077736739,118772873763,1,549755813888,45538989987,2424833,65000
1659017558138796860,118833933884,1,549755813888,45539020932,2424833,65000
1659017558199856897,118894993921,1,549755813888,45539051876,2424833,65000
1659017558260916956,118956053980,0,0,45539082760,2424833,65000
1659017558321976966,119017113990,0,0,45539113644,2424833,65000
1659017558383036998,119078174022,0,0,45539144527,2424833,65000
1659017558444097132,119139234156,0,0,45539175411,2424833,65000
1659017558505157182,119200294206,1,549755813888,45539206356,2424833,65000
1659017558566217156,119261354180,1,549755813888,45539237240,2424833,65000
1659017558627277210,119322414234,1,549755813888,45539268123,2424833,65000
1659017558688337321,119383474345,0,0,45539299068,2424833,65000
1659017558749397296,119444534320,0,0,45539329952,2424833,65000
1659017558810457438,119505594462,0,0,45539360835,2424833,65000
1659017558871517465,119566654489,0,0,45539391719,2424833,65000
1659017558932577484,119627714508,1,549755813888,45539422603,2424833,65000
1659017558993637514,119688774538,0,0,45539453548,2424833,65000
1659017559054697648,119749834672,1,549755813888,45539484981,2424833,65000
1659017559115757605,119810894629,0,0,45539515803,2424833,65000
1659017559176817693,119871954717,0,0,45539546748,2424833,65000
1659017559237877790,119933014814,1,549755813888,45539577571,2424833,65000
1659017559298937852,119994074876,1,549755813888,45539608515,2424833,65000
1659017559359997864,120055134888,1,549755813888,45539639399,2424833,65000
1659017559421058003,120116195027,1,549755813888,45539670283,2424833,65000
1659017559482118303,120177255327,0,0,45539701228,2424833,65000
1659017559543178051,120238315075,0,0,45539732111,2424833,65000
1659017559604238025,120299375049,0,0,45539762995,2424833,65000
1659017559665298137,120360435161,1,549755813888,45539793879,2424833,65000
1659017559726358125,120421495149,1,549755813888,45539824824,2424833,65000
1659017559787418207,120482555231,1,549755813888,45539855707,2424833,65000
1659017559848478300,120543615324,1,549755813888,45539886652,2424833,65000
1659017559909538373,120604675397,0,0,45539917536,2424833,65000
1659017559970598379,120665735403,1,549755813888,45539948419,2424833,65000
1659017560031658423,120726795447,0,0,45539979303,2424833,65000
1659017560092718512,120787855536,0,0,45540010675,2424833,65000
1659017560153778543,120848915567,1,549755813888,45540041559,2424833,65000
1659017560214838582,120909975606,0,0,45540072442,2424833,65000
1659017560275898606,120971035630,1,549755813888,45540103387,2424833,65000
1659017560336958729,121032095753,0,0,45540134271,2424833,65000
1659017560398018728,121093155752,1,549755813888,45540165155,2424833,65000
1659017560459078799,121154215823,0,0,45540196038,2424833,65000
1659017560520138894,121215275918,1,549755813888,45540226983,2424833,65000
1659017560581198899,121276335923,1,549755813888,45540257806,2424833,65000
1659017560642258991,121337396015,1,549755813888,45540288751,2424833,65000
1659017560703319028,121398456052,0,0,45540319695,2424833,65000
1659017560764379018,121459516042,0,0,45540350579,2424833,65000
1659017560825439127,121520576151,0,0,45540381463,2424833,65000
1659017560886499173,121581636197,0,0,45540412407,2424833,65000
1659017560947559223,121642696247,0,0,45540443291,2424833,65000
1659017561008619291,121703756315,0,0,45540474236,2424833,65000
1659017561069679294,121764816318,0,0,45540507500,2424833,65000
1659017561130739325,121825876349,0,0,45540541496,2490370,65000
1659017561191799448,121886936472,0,0,45540575432,2490370,65000
1659017561252859641,121947996665,0,0,45540609367,2490370,65000
1659017561313919550,122009056574,0,0,45540643364,2490370,65000
1659017561374979626,122070116650,0,0,45540677299,2490370,65000
1659017561436039646,122131176670,0,0,45540711296,2490370,65000
1659017561497099648,122192236672,0,0,45540745292,2490370,65000
1659017561558159696,122253296720,0,0,45540779228,2490370,65000
1659017561619219764,122314356788,1,549755813888,45540813224,2490370,65000
1659017561680279884,122375416908,0,0,45540847221,2490370,65000
1659017561741339858,122436476882,0,0,45540881217,2490370,65000
1659017561802399896,122497536920,0,0,45540915214,2490370,65000
1659017561863459967,122558596991,0,0,45540949149,2490370,65000
1659017561924520015,122619657039,0,0,45540983085,2490370,65000
1659017561985580080,122680717104,0,0,45541017081,2490370,65000
1659017562046640157,122741777181,0,0,45541051078,2490370,65000
1659017562107700164,122802837188,0,0,45541085562,2490370,65000
1659017562168760205,122863897229,0,0,45541119498,2490370,65000
1659017562229820260,122924957284,0,0,45541153494,2490370,65000
1659017562290880317,122986017341,0,0,45541187430,2490370,65000
1659017562351940396,123047077420,0,0,45541221426,2490370,65000
1659017562413000450,123108137474,0,0,45541255423,2490370,65000
1659017562474060562,123169197586,0,0,45541289419,2490370,65000
1659017562535120558,123230257582,0,0,45541323416,2490370,65000
1659017562596180633,123291317657,0,0,45541357412,2490370,65000
1659017562657240697,123352377721,0,0,45541391348,2490370,65000
1659017562718300768,123413437792,0,0,45541425405,2490370,65000
1659017562779360733,123474497757,0,0,45541459402,2490370,65000
1659017562840420816,123535557840,0,0,45541493337,2490370,65000
1659017562901480908,123596617932,0,0,45541527334,2490370,65000
1659017562962540891,123657677915,0,0,45541561330,2490370,65000
1659017563023600989,123718738013,0,0,45541595876,2490370,65000
1659017563084661051,123779798075,0,0,45541629873,2490370,65000
1659017563145721112,123840858136,0,0,45541663808,2490370,65000
1659017563206781153,123901918177,0,0,45541697805,2490370,65000
1659017563267841152,123962978176,0,0,45541731801,2490370,65000
1659017563328901219,124024038243,0,0,45541765737,2490370,65000
1659017563389961297,124085098321,0,0,45541799733,2490370,65000
1659017563451021390,124146158414,0,0,45541833729,2490370,65000
1659017563512081400,124207218424,0,0,45541867726,2490370,65000
1659017563573141464,124268278488,0,0,45541901722,2490370,65000
1659017563634201510,124329338534,0,0,45541935719,2490370,65000
1659017563695261840,124390398864,0,0,45541969715,2490370,65000
1659017563756321557,124451458581,1,549755813888,45542003712,2490370,65000
1659017563817381696,124512518720,0,0,45542037708,2490370,65000
1659017563878441667,124573578691,0,0,45542071705,2490370,65000
1659017563939501751,124634638775,0,0,45542105640,2490370,65000
1659017564000561802,124695698826,0,0,45542140186,2490370,65000
1659017564061621914,124756758938,0,0,45542174122,2555907,65000
1659017564122681869,124817818893,0,0,45542208057,2555907,65000
1659017564183741921,124878878945,0,0,45542241932,2555907,65000
1659017564244801976,124939939000,1,549755813888,45542275928,2555907,65000
1659017564305862099,125000999123,0,0,45542309802,2555907,65000
1659017564366922077,125062059101,0,0,45542343738,2555907,65000
1659017564427982135,125123119159,0,0,45542377734,2555907,65000
1659017564489042249,125184179273,1,549755813888,45542411670,2555907,65000
1659017564550102259,125245239283,0,0,45542445605,2555907,65000
1659017564611162299,125306299323,0,0,45542479602,2555907,65000
1659017564672222374,125367359398,0,0,45542513537,2555907,65000
1659017564733282451,125428419475,0,0,45542547351,2555907,65000
1659017564794342493,125489479517,0,0,45542581347,2555907,65000
1659017564855402548,125550539572,1,549755813888,45542615344,2555907,65000
1659017564916462610,125611599634,0,0,45542649279,2555907,65000
1659017564977522622,125672659646,0,0,45542683276,2555907,65000
1659017565038582659,125733719683,0,0,45542717211,2555907,65000
1659017565099642743,125794779767,0,0,45542751208,2555907,65000
1659017565160702850,125855839874,0,0,45542785143,2555907,65000
1659017565221762816,125916899840,0,0,45542819689,2555907,65000
1659017565282822933,125977959957,0,0,45542853563,2555907,65000
1659017565343882968,126039019992,0,0,45542887560,2555907,65000
1659017565404942979,126100080003,0,0,45542921495,2555907,65000
1659017565466003019,126161140043,1,549755813888,45542955492,2555907,65000
1659017565527074140,126222211164,0,0,45542989488,2555907,65000
1659017565588123282,126283260306,0,0,45543023424,2555907,65000
1659017565649183247,126344320271,1,549755813888,45543057420,2555907,65000
1659017565710243360,126405380384,1,549755813888,45543091356,2555907,65000
1659017565771303367,126466440391,0,0,45543125352,2555907,65000
1659017565832363409,126527500433,0,0,45543159349,2555907,65000
1659017565893423417,126588560441,0,0,45543193345,2555907,65000
1659017565954483516,126649620540,0,0,45543227281,2555907,65000
1659017566015543504,126710680528,0,0,45543261216,2555907,65000
1659017566076603577,126771740601,0,0,45543295213,2555907,65000
1659017566137663630,126832800654,0,0,45543329697,2555907,65000
1659017566198723705,126893860729,0,0,45543363755,2555907,65000
1659017566259783693,126954920717,0,0,45543397690,2555907,65000
1659017566320843786,127015980810,0,0,45543431687,2555907,65000
1659017566381903805,127077040829,0,0,45543465622,2555907,65000
1659017566442963883,127138100907,0,0,45543499558,2555907,65000
1659017566504023906,127199160930,1,549755813888,45543533554,2555907,65000
1659017566565083990,127260221014,0,0,45543567490,2555907,65000
1659017566626144045,127321281069,1,549755813888,45543601486,2555907,65000
1659017566687204083,127382341107,0,0,45543635361,2555907,65000
1659017566748264130,127443401154,0,0,45543669357,2555907,65000
1659017566809324226,127504461250,0,0,45543703354,2555907,65000
1659017566870384280,127565521304,0,0,45543737350,2555907,65000
1659017566931444284,127626581308,0,0,45543771225,2555907,65000
1659017566992504374,127687641398,1,549755813888,45543803939,2555907,65000
1659017567053564428,127748701452,1,549755813888,45543834823,2621440,65000
1659017567114624489,127809761513,0,0,45543866195,2621440,65000
1659017567175684651,127870821675,0,0,45543897140,2621440,65000
1659017567236744574,127931881598,0,0,45543927474,2621440,65000
1659017567297804663,127992941687,1,549755813888,45543958846,2621440,65000
1659017567358864715,128054001739,1,549755813888,45543989730,2621440,65000
1659017567419931421,128115068445,1,549755813888,45544020675,2621440,65000
1659017567480984793,128176121817,1,549755813888,45544051558,2621440,65000
1659017567542044862,128237181886,1,549755813888,45544082442,2621440,65000
1659017567603104876,128298241900,0,0,45544113326,2621440,65000
1659017567664164912,128359301936,0,0,45544144270,2621440,65000
1659017567725225024,128420362048,0,0,45544175154,2621440,65000
1659017567786285002,128481422026,1,549755813888,45544205977,2621440,65000
1659017567847345179,128542482203,1,549755813888,45544236922,2621440,65000
1659017567908405393,128603542417,1,549755813888,45544267866,2621440,65000
1659017567969465206,128664602230,0,0,45544298750,2621440,65000
1659017568030525290,128725662314,0,0,45544329634,2621440,65000
1659017568091585251,128786722275,0,0,45544361006,2621440,65000
1659017568152645329,128847782353,1,549755813888,45544391401,2621440,65000
1659017568213705421,128908842445,1,549755813888,45544422285,2621440,65000
1659017568274765428,128969902452,0,0,45544453230,2621440,65000
1659017568335825491,129030962515,0,0,45544484663,2621440,65000
1659017568396885545,129092022569,1,549755813888,45544515546,2621440,65000
1659017568457945584,129153082608,0,0,45544546430,2621440,65000
1659017568519005654,129214142678,0,0,45544577375,2621440,65000
1659017568580065723,129275202747,1,549755813888,45544608197,2621440,65000
1659017568641125786,129336262810,0,0,45544639142,2621440,65000
1659017568702185780,129397322804,1,549755813888,45544670026,2621440,65000
1659017568763245837,129458382861,1,549755813888,45544700910,2621440,65000
1659017568824305918,129519442942,1,549755813888,45544731854,2621440,65000
1659017568885365929,129580502953,0,0,45544762799,2621440,65000
1659017568946426045,129641563069,0,0,45544793622,2621440,65000
1659017569007486031,129702623055,1,549755813888,45544824506,2621440,65000
1659017569068546166,129763683190,0,0,45544855450,2621440,65000
1659017569129606233,129824743257,0,0,45544886334,2621440,65000
1659017569190666271,129885803295,1,549755813888,45544917218,2621440,65000
1659017569251726253,129946863277,0,0,45544948101,2621440,65000
1659017569312786370,130007923394,0,0,45544979534,2621440,65000
1659017569373846431,130068983455,0,0,45545010418,2621440,65000
1659017569434906429,130130043453,1,549755813888,45545041302,2621440,65000
1659017569495966543,130191103567,1,549755813888,45545072186,2621440,65000
1659017569557026558,130252163582,1,549755813888,45545103069,2621440,65000
1659017569618086630,130313223654,0,0,45545133953,2621440,65000
1659017569679146672,130374283696,0,0,45545164837,2621440,65000
1659017569740206686,130435343710,0,0,45545195720,2621440,65000
1659017569801266770,130496403794,0,0,45545226604,2621440,65000
1659017569862326854,130557463878,0,0,45545257549,2621440,65000
1659017569923386904,130618523928,1,549755813888,45545288372,2621440,65000
1659017569984447170,130679584194,1,549755813888,45545319255,2621440,65000
1659017570045506987,130740644011,1,549755813888,45545350139,2621440,65000
1659017570106566964,130801703988,1,549755813888,45545381023,2621440,65000
1659017570167627073,130862764097,0,0,45545411906,2621440,65000
1659017570228687097,130923824121,1,549755813888,45545442790,2686977,65000
1659017570289747158,130984884182,0,0,45545473735,2686977,65000
1659017570350807215,131045944239,1,549755813888,45545504557,2686977,65000
1659017570411867234,131107004258,1,549755813888,45545535991,2686977,65000
1659017570472927295,131168064319,0,0,45545566935,2686977,65000
1659017570533987339,131229124363,0,0,45545597758,2686977,65000
1659017570595047806,131290184830,1,549755813888,45545628642,2686977,65000
1659017570656107526,131351244550,1,549755813888,45545659586,2686977,65000
1659017570717167492,131412304516,0,0,45545690470,2686977,65000
1659017570778227629,131473364653,1,549755813888,45545721354,2686977,65000
1659017570839287596,131534424620,0,0,45545752238,2686977,65000
1659017570900347737,131595484761,1,549755813888,45545783121,2686977,65000
1659017570961407695,131656544719,0,0,45545814005,2686977,65000
1659017571022467750,131717604774,0,0,45545844889,2686977,65000
1659017571083527869,131778664893,1,549755813888,45545875833,2686977,65000
1659017571144587937,131839724961,1,549755813888,45545906717,2686977,65000
1659017571205647966,131900784990,0,0,45545937601,2686977,65000
1659017571266708025,131961845049,0,0,45545968485,2686977,65000
1659017571327768081,132022905105,1,549755813888,45545999368,2686977,65000
1659017571388828065,132083965089,0,0,45546030801,2686977,65000
1659017571449888138,132145025162,1,549755813888,45546061685,2686977,65000
1659017571510948191,132206085215,0,0,45546092569,2686977,65000
1659017571572008267,132267145291,1,549755813888,45546123452,2686977,65000
1659017571633068358,132328205382,0,0,45546154397,2686977,65000
1659017571694128410,132389265434,1,549755813888,45546185281,2686977,65000
1659017571755188415,132450325439,0,0,45546216165,2686977,65000
1659017571816248436,132511385460,0,0,45546247109,2686977,65000
1659017571877308557,132572445581,0,0,45546277993,2686977,65000
1659017571938368542,132633505566,0,0,45546308877,2686977,65000
1659017571999428627,132694565651,0,0,45546339760,2686977,65000
1659017572060488805,132755625829,0,0,45546370705,2686977,65000
1659017572121548744,132816685768,1,549755813888,45546402016,2686977,65000
1659017572182608733,132877745757,0,0,45546432412,2686977,65000
1659017572243668788,132938805812,1,549755813888,45546463295,2686977,65000
1659017572304728881,132999865905,1,549755813888,45546494179,2686977,65000
1659017572365788958,133060925982,1,549755813888,45546525612,2686977,65000
1659017572426849010,133121986034,0,0,45546556496,2686977,65000
1659017572487909092,133183046116,0,0,45546587379,2686977,65000
1659017572548969044,133244106068,1,549755813888,45546618263,2686977,65000
1659017572610029145,133305166169,1,549755813888,45546649147,2686977,65000
1659017572671089160,133366226184,0,0,45546680031,2686977,65000
1659017572732149226,133427286250,0,0,45546710914,2686977,65000
1659017572793209343,133488346367,1,549755813888,45546741798,2686977,65000
1659017572854269313,133549406337,0,0,45546772682,2686977,65000
1659017572915329439,133610466463,1,549755813888,45546803626,2686977,65000
1659017572976389446,133671526470,0,0,45546834510,2686977,65000
1659017573037449554,133732586578,0,0,45546865394,2686977,65000
1659017573098509553,133793646577,0,0,45546896278,2686977,65000
1659017573159569584,133854706608,0,0,45546927161,2686977,65000
1659017573220629632,133915766656,1,549755813888,45546958045,2686977,65000
1659017573281689706,133976826730,0,0,45546988929,2686977,65000
1659017573342749766,134037886790,0,0,45547022803,2686977,65000
1659017573403809812,134098946836,1,549755813888,45547056800,2752514,65000
1659017573464869897,134160006921,0,0,45547090735,2752514,65000
1659017573525929940,134221066964,0,0,45547124793,2752514,65000
1659017573586989974,134282126998,0,0,45547158789,2752514,65000
1659017573648050062,134343187086,0,0,45547192664,2752514,65000
1659017573709110131,134404247155,0,0,45547226721,2752514,65000
1659017573770170087,134465307111,0,0,45547260657,2752514,65000
1659017573831230155,134526367179,0,0,45547294653,2752514,65000
1659017573892290274,134587427298,0,0,45547328650,2752514,65000
1659017573953350561,134648487585,1,549755813888,45547362585,2752514,65000
1659017574014410302,134709547326,0,0,45547396581,2752514,65000
1659017574075470360,134770607384,0,0,45547430517,2752514,65000
1659017574136530484,134831667508,0,0,45547464452,2752514,65000
1659017574197590522,134892727546,0,0,45547498449,2752514,65000
1659017574258650533,134953787557,1,549755813888,45547532445,2752514,65000
1659017574319710597,135014847621,0,0,45547566442,2752514,65000
1659017574380770653,135075907677,0,0,45547600988,2752514,65000
1659017574441830657,135136967681,0,0,45547634984,2752514,65000
1659017574502890807,135198027831,0,0,45547668981,2752514,65000
1659017574563950826,135259087850,0,0,45547702916,2752514,65000
1659017574625010848,135320147872,0,0,45547736913,2752514,65000
1659017574686070864,135381207888,0,0,45547770909,2752514,65000
1659017574747130916,135442267940,0,0,45547804906,2752514,65000
1659017574808191008,135503328032,0,0,45547838902,2752514,65000
1659017574869251098,135564388122,0,0,45547872899,2752514,65000
1659017574930311156,135625448180,0,0,45547906834,2752514,65000
1659017574991371167,135686508191,0,0,45547940831,2752514,65000
1659017575052431223,135747568247,0,0,45547974766,2752514,65000
1659017575113491316,135808628340,0,0,45548008763,2752514,65000
1659017575174551338,135869688362,0,0,45548042759,2752514,65000
1659017575235611409,135930748433,0,0,45548076694,2752514,65000
1659017575296671415,135991808439,0,0,45548110691,2752514,65000
1659017575357731501,136052868525,0,0,45548145237,2752514,65000
1659017575418791536,136113928560,0,0,45548179294,2752514,65000
1659017575479851634,136174988658,0,0,45548213230,2752514,65000
1659017575540911614,136236048638,0,0,45548247165,2752514,65000
1659017575601971735,136297108759,0,0,45548281162,2752514,65000
1659017575663031792,136358168816,0,0,45548315097,2752514,65000
1659017575724091786,136419228810,0,0,45548349094,2752514,65000
1659017575785151831,136480288855,0,0,45548383090,2752514,65000
1659017575846211857,136541348881,0,0,45548417087,2752514,65000
1659017575907271949,136602408973,0,0,45548451022,2752514,65000
1659017575968332028,136663469052,0,0,45548484958,2752514,65000
1659017576029392170,136724529194,1,549755813888,45548519015,2752514,65000
1659017576090452371,136785589395,0,0,45548552951,2752514,65000
1659017576151512117,136846649141,0,0,45548586886,2752514,65000
1659017576212572257,136907709281,0,0,45548620821,2752514,65000
1659017576273632282,136968769306,0,0,45548655306,2752514,65000
1659017576334692320,137029829344,0,0,45548688692,2818051,65000
1659017576395752401,137090889425,0,0,45548723238,2818051,65000
1659017576456812441,137151949465,0,0,45548757235,2818051,65000
1659017576517872464,137213009488,0,0,45548791109,2818051,65000
1659017576578932538,137274069562,0,0,45548825106,2818051,65000
1659017576639992626,137335129650,0,0,45548859102,2818051,65000
1659017576701052667,137396189691,0,0,45548893038,2818051,65000
1659017576762112659,137457249683,0,0,45548926973,2818051,65000
1659017576823172777,137518309801,0,0,45548960970,2818051,65000
1659017576884232793,137579369817,0,0,45548994905,2818051,65000
1659017576945292851,137640429875,1,549755813888,45549028840,2818051,65000
1659017577006352920,137701489944,0,0,45549062837,2818051,65000
1659017577067412940,137762549964,1,549755813888,45549096772,2818051,65000
1659017577128472995,137823610019,1,549755813888,45549130708,2818051,65000
1659017577189533042,137884670066,0,0,45549164643,2818051,65000
1659017577250593071,137945730095,0,0,45549198640,2818051,65000
1659017577311653111,138006790135,0,0,45549232575,2818051,65000
1659017577372713182,138067850206,0,0,45549266572,2818051,65000
1659017577433773239,138128910263,1,549755813888,45549300507,2818051,65000
1659017577494833342,138189970366,1,549755813888,45549335053,2818051,65000
1659017577555893401,138251030425,0,0,45549368989,2818051,65000
1659017577616953385,138312090409,0,0,45549402985,2818051,65000
1659017577678013422,138373150446,0,0,45549436920,2818051,65000
1659017577739073543,138434210567,0,0,45549470856,2818051,65000
1659017577800133600,138495270624,0,0,45549504791,2818051,65000
1659017577861193595,138556330619,0,0,45549538788,2818051,65000
1659017577922253697,138617390721,1,549755813888,45549572723,2818051,65000
1659017577983313720,138678450744,1,549755813888,45549606659,2818051,65000
1659017578044373866,138739510890,1,549755813888,45549640655,2818051,65000
1659017578105433844,138800570868,0,0,45549674591,2818051,65000
1659017578166493868,138861630892,1,549755813888,45549708465,2818051,65000
1659017578227553917,138922690941,0,0,45549742462,2818051,65000
1659017578288613968,138983750992,0,0,45549776458,2818051,65000
1659017578349674015,139044811039,0,0,45549810455,2818051,65000
1659017578410734082,139105871106,0,0,45549844390,2818051,65000
1659017578471794118,139166931142,0,0,45549878448,2818051,65000
1659017578532854194,139227991218,0,0,45549912871,2818051,65000
1659017578593914240,139289051264,0,0,45549946868,2818051,65000
1659017578654974278,139350111302,0,0,45549980864,2818051,65000
1659017578716034382,139411171406,0,0,45550014800,2818051,65000
1659017578777094356,139472231380,0,0,45550048735,2818051,65000
1659017578838154434,139533291458,1,549755813888,45550082793,2818051,65000
1659017578899214532,139594351556,0,0,45550116728,2818051,65000
1659017578960274518,139655411542,0,0,45550150664,2818051,65000
1659017579021334619,139716471643,0,0,45550184660,2818051,65000
1659017579082394680,139777531704,1,549755813888,45550218596,2818051,65000
1659017579143454758,139838591782,0,0,45550252470,2818051,65000
1659017579204514742,139899651766,0,0,45550286406,2818051,65000
1659017579265574835,139960711859,1,549755813888,45550318571,2818051,65000
1659017579326634823,140021771847,0,0,45550349577,2883584,65000
1659017579387694903,140082831927,1,549755813888,45550380522,2883584,65000
1659017579448755008,140143892032,1,549755813888,45550411405,2883584,65000
1659017579509815033,140204952057,1,549755813888,45550442289,2883584,65000
1659017579570875101,140266012125,1,549755813888,45550473173,2883584,65000
1659017579631935134,140327072158,1,549755813888,45550504667,2883584,65000
1659017579692995152,140388132176,1,549755813888,45550535489,2883584,65000
1659017579754055194,140449192218,1,549755813888,45550566373,2883584,65000
1659017579815115286,140510252310,0,0,45550597379,2883584,65000
1659017579876175331,140571312355,1,549755813888,45550628263,2883584,65000
1659017579937235354,140632372378,0,0,45550659085,2883584,65000
1659017579998295479,140693432503,0,0,45550691556,2883584,65000
1659017580059355536,140754492560,0,0,45550722928,2883584,65000
1659017580120415584,140815552608,0,0,45550754117,2883584,65000
1659017580181475603,140876612627,0,0,45550784939,2883584,65000
1659017580242535599,140937672623,1,549755813888,45550815884,2883584,65000
1659017580303595664,140998732688,0,0,45550846768,2883584,65000
1659017580364655756,141059792780,1,549755813888,45550877652,2883584,65000
1659017580425716086,141120853110,1,549755813888,45550908596,2883584,65000
1659017580486775872,141181912896,1,549755813888,45550939480,2883584,65000
1659017580547835886,141242972910,1,549755813888,45550970364,2883584,65000
1659017580608895997,141304033021,0,0,45551001248,2883584,65000
1659017580669956028,141365093052,1,549755813888,45551032742,2883584,65000
1659017580731016086,141426153110,1,549755813888,45551063625,2883584,65000
1659017580792076086,141487213110,0,0,45551094570,2883584,65000
1659017580853136157,141548273181,0,0,45551125454,2883584,65000
1659017580914196169,141609333193,1,549755813888,45551156337,2883584,65000
1659017580975256307,141670393331,0,0,45551187221,2883584,65000
1659017581036316282,141731453306,1,549755813888,45551218105,2883584,65000
1659017581097376331,141792513355,0,0,45551249050,2883584,65000
1659017581158436463,141853573487,1,549755813888,45551279933,2883584,65000
1659017581219496511,141914633535,0,0,45551310817,2883584,65000
1659017581280556482,141975693506,1,549755813888,45551341701,2883584,65000
1659017581341616589,142036753613,1,549755813888,45551372646,2883584,65000
1659017581402676626,142097813650,0,0,45551403529,2883584,65000
1659017581463736675,142158873699,0,0,45551434352,2883584,65000
1659017581524796769,142219933793,0,0,45551465358,2883584,65000
1659017581585856787,142280993811,0,0,45551496180,2883584,65000
1659017581646916820,142342053844,0,0,45551527125,2883584,65000
1659017581707976871,142403113895,0,0,45551558558,2883584,65000
1659017581769036922,142464173946,1,549755813888,45551589442,2883584,65000
1659017581830096950,142525233974,1,549755813888,45551620387,2883584,65000
1659017581891157056,142586294080,1,549755813888,45551651331,2883584,65000
1659017581952217096,142647354120,1,549755813888,45551682154,2883584,65000
1659017582013277183,142708414207,1,549755813888,45551713099,2883584,65000
1659017582074337228,142769474252,1,549755813888,45551744043,2883584,65000
1659017582135397285,142830534309,0,0,45551774927,2883584,65000
1659017582196457334,142891594358,0,0,45551805811,2883584,65000
1659017582257518145,142952655169,1,549755813888,45551836695,2883584,65000
1659017582318577376,143013714400,1,549755813888,45551867578,2883584,65000
1659017582379637454,143074774478,1,549755813888,45551898462,2883584,65000
1659017582440697607,143135834631,0,0,45551929285,2883584,65000
1659017582501757847,143196894871,1,549755813888,45551960290,2949121,65000
1659017582562817632,143257954656,0,0,45551991174,2949121,65000
1659017582623877671,143319014695,0,0,45552022546,2949121,65000
1659017582684937711,143380074735,1,549755813888,45552053491,2949121,65000
1659017582745997796,143441134820,0,0,45552084375,2949121,65000
1659017582807057825,143502194849,0,0,45552115258,2949121,65000
1659017582868117847,143563254871,0,0,45552146203,2949121,65000
1659017582929177909,143624314933,0,0,45552177087,2949121,65000
1659017582990237986,143685375010,1,549755813888,45552207971,2949121,65000
1659017583051298079,143746435103,0,0,45552238854,2949121,65000
1659017583112358121,143807495145,0,0,45552269738,2949121,65000
1659017583173418123,143868555147,0,0,45552300683,2949121,65000
1659017583234478171,143929615195,1,549755813888,45552331566,2949121,65000
1659017583295538230,143990675254,1,549755813888,45552362511,2949121,65000
1659017583356598292,144051735316,1,549755813888,45552393395,2949121,65000
1659017583417658354,144112795378,1,549755813888,45552424279,2949121,65000
1659017583478718366,144173855390,0,0,45552455162,2949121,65000
1659017583539778467,144234915491,1,549755813888,45552486107,2949121,65000
1659017583600838550,144295975574,1,549755813888,45552516991,2949121,65000
1659017583661898510,144357035534,1,549755813888,45552547935,2949121,65000
1659017583722958580,144418095604,1,549755813888,45552579368,2949121,65000
1659017583784018641,144479155665,0,0,45552610252,2949121,65000
1659017583845078738,144540215762,0,0,45552641197,2949121,65000
1659017583906138720,144601275744,1,549755813888,45552672142,2949121,65000
1659017583967198817,144662335841,0,0,45552702964,2949121,65000
1659017584028258895,144723395919,1,549755813888,45552733848,2949121,65000
1659017584089318885,144784455909,1,549755813888,45552764793,2949121,65000
1659017584150378928,144845515952,1,549755813888,45552795554,2949121,65000
1659017584211439009,144906576033,0,0,45552826438,2949121,65000
1659017584272499106,144967636130,1,549755813888,45552857322,2949121,65000
1659017584333559177,145028696201,1,549755813888,45552888206,2949121,65000
1659017584394619211,145089756235,1,549755813888,45552919089,2949121,65000
1659017584455679240,145150816264,1,549755813888,45552950034,2949121,65000
1659017584516739362,145211876386,0,0,45552980918,2949121,65000
1659017584577799607,145272936631,1,549755813888,45553011862,2949121,65000
1659017584638859421,145333996445,0,0,45553042746,2949121,65000
1659017584699919395,145395056419,0,0,45553074118,2949121,65000
1659017584760979486,145456116510,0,0,45553104575,2949121,65000
1659017584822039519,145517176543,1,549755813888,45553136008,2949121,65000
1659017584883099633,145578236657,1,549755813888,45553166891,2949121,65000
1659017584944159609,145639296633,0,0,45553197775,2949121,65000
1659017585005219713,145700356737,0,0,45553228781,2949121,65000
1659017585066279795,145761416819,0,0,45553259665,2949121,65000
1659017585127339847,145822476871,1,549755813888,45553290609,2949121,65000
1659017585188399858,145883536882,1,549755813888,45553321493,2949121,65000
1659017585249459919,145944596943,1,549755813888,45553352377,2949121,65000
1659017585310519972,146005656996,1,549755813888,45553383260,2949121,65000
1659017585371579999,146066717023,1,549755813888,45553414205,2949121,65000
1659017585432640111,146127777135,1,549755813888,45553445089,2949121,65000
1659017585493700162,146188837186,1,549755813888,45553475973,2949121,65000
1659017585554760199,146249897223,1,549755813888,45553507528,2949121,65000
1659017585615820238,146310957262,0,0,45553540975,3014658,65000
1659017585676880255,146372017279,0,0,45553575460,3014658,65000
1659017585737940314,146433077338,0,0,45553609517,3014658,65000
1659017585799000353,146494137377,0,0,45553643514,3014658,65000
1659017585860060384,146555197408,0,0,45553677510,3014658,65000
1659017585921120487,146616257511,0,0,45553711446,3014658,65000
1659017585982180489,146677317513,0,0,45553745503,3014658,65000
1659017586043240564,146738377588,0,0,45553779439,3014658,65000
1659017586104300641,146799437665,0,0,45553813374,3014658,65000
1659017586165360640,146860497664,0,0,45553847371,3014658,65000
1659017586226420709,146921557733,1,549755813888,45553881367,3014658,65000
1659017586287480796,146982617820,0,0,45553915425,3014658,65000
1659017586348540840,147043677864,0,0,45553949360,3014658,65000
1659017586409601139,147104738163,0,0,45553983357,3014658,65000
