start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659001094269628948,5448859924,1,549755813888,39326145052,2,65000
1659001094330690452,5509921428,1,549755813888,39326176424,2,65000
1659001094391751916,5570982892,0,0,39326207308,2,65000
1659001094452813372,5632044348,0,0,39326238191,2,65000
1659001094513874769,5693105745,0,0,39326269014,2,65000
1659001094574936228,5754167204,0,0,39326299898,2,65000
1659001094635997650,5815228626,1,549755813888,39326330781,2,65000
1659001094697059165,5876290141,1,549755813888,39326361543,2,65000
1659001094758120632,5937351608,1,549755813888,39326392427,2,65000
1659001094819182063,5998413039,1,549755813888,39326423310,2,65000
1659001094880243513,6059474489,1,549755813888,39326454194,2,65000
1659001094941304908,6120535884,0,0,39326485017,2,65000
1659001095002366415,6181597391,0,0,39326516206,2,65000
1659001095063427873,6242658849,0,0,39326550141,65539,65000
1659001095124489289,6303720265,0,0,39326584016,65539,65000
1659001095185550739,6364781715,0,0,39326618561,65539,65000
1659001095246612192,6425843168,0,0,39326652436,65539,65000
1659001095307673701,6486904677,0,0,39326686371,65539,65000
1659001095368735124,6547966100,0,0,39326720307,65539,65000
1659001095429796536,6609027512,0,0,39326754181,65539,65000
1659001095490857999,6670088975,0,0,39326788117,65539,65000
1659001095551919475,6731150451,0,0,39326822052,65539,65000
1659001095612980888,6792211864,0,0,39326855926,65539,65000
1659001095674042328,6853273304,0,0,39326889862,65539,65000
1659001095735104373,6914335349,0,0,39326923797,65539,65000
1659001095796165327,6975396303,0,0,39326957733,65539,65000
1659001095857226737,7036457713,0,0,39326991546,65539,65000
1659001095918288192,7097519168,0,0,39327025482,65539,65000
1659001095979349627,7158580603,0,0,39327059417,65539,65000
1659001096040411081,7219642057,0,0,39327093353,65539,65000
1659001096101472491,7280703467,0,0,39327127349,65539,65000
1659001096162534024,7341765000,0,0,39327161834,65539,65000
1659001096223595396,7402826372,0,0,39327195708,65539,65000
1659001096284656932,7463887908,0,0,39327229583,65539,65000
1659001096345718334,7524949310,0,0,39327263579,65539,65000
1659001096406779748,7586010724,0,0,39327297393,65539,65000
1659001096467841297,7647072273,0,0,39327331267,65539,65000
1659001096528903079,7708134055,0,0,39327365203,65539,65000
1659001096589964115,7769195091,0,0,39327399077,65539,65000
1659001096651025564,7830256540,0,0,39327433012,65539,65000
1659001096712087072,7891318048,0,0,39327466887,65539,65000
1659001096773148494,7952379470,0,0,39327500761,65539,65000
1659001096834209949,8013440925,0,0,39327534697,65539,65000
1659001096895271426,8074502402,0,0,39327568571,65539,65000
1659001096956332877,8135563853,1,549755813888,39327602507,65539,65000
1659001097017394298,8196625274,0,0,39327636503,131076,65000
1659001097078456055,8257687031,0,0,39327670378,131076,65000
1659001097139517190,8318748166,0,0,39327704313,131076,65000
1659001097200578719,8379809695,0,0,39327738371,131076,65000
1659001097261640086,8440871062,1,549755813888,39327772855,131076,65000
1659001097322701589,8501932565,0,0,39327806852,131076,65000
1659001097383762999,8562993975,0,0,39327840787,131076,65000
1659001097444824503,8624055479,1,549755813888,39327874723,131076,65000
1659001097505885968,8685116944,0,0,39327908658,131076,65000
1659001097566947394,8746178370,0,0,39327942655,131076,65000
1659001097628008821,8807239797,0,0,39327976590,131076,65000
1659001097689070294,8868301270,0,0,39328010465,131076,65000
1659001097750131768,8929362744,0,0,39328044400,131076,65000
1659001097811193194,8990424170,1,549755813888,39328078397,131076,65000
1659001097872254669,9051485645,0,0,39328112271,131076,65000
1659001097933316147,9112547123,0,0,39328146145,131076,65000
1659001097994377587,9173608563,0,0,39328180081,131076,65000
1659001098055438993,9234669969,1,549755813888,39328214016,131076,65000
1659001098116500437,9295731413,0,0,39328248013,131076,65000
1659001098177561856,9356792832,0,0,39328282498,131076,65000
1659001098238623311,9417854287,0,0,39328316433,131076,65000
1659001098299684855,9478915831,1,549755813888,39328349819,131076,65000
1659001098360746257,9539977233,1,549755813888,39328384365,131076,65000
1659001098421807750,9601038726,0,0,39328418239,131076,65000
1659001098482869195,9662100171,0,0,39328452236,131076,65000
1659001098543931021,9723161997,0,0,39328486171,131076,65000
1659001098604992023,9784222999,0,0,39328520107,131076,65000
1659001098666053509,9845284485,1,549755813888,39328554042,131076,65000
1659001098727114990,9906345966,0,0,39328587978,131076,65000
1659001098788176402,9967407378,1,549755813888,39328621913,131076,65000
1659001098849237831,10028468807,0,0,39328655788,131076,65000
1659001098910299379,10089530355,0,0,39328689723,131076,65000
1659001098971360816,10150591792,0,0,39328723659,131076,65000
1659001099032422216,10211653192,0,0,39328757594,131076,65000
1659001099093483712,10272714688,0,0,39328791529,131076,65000
1659001099154545183,10333776159,0,0,39328825465,131076,65000
1659001099215606583,10394837559,0,0,39328859400,131076,65000
1659001099276668383,10455899359,1,549755813888,39328893946,131076,65000
1659001099337729509,10516960485,1,549755813888,39328927882,131076,65000
1659001099398790908,10578021884,0,0,39328961756,131076,65000
1659001099459852445,10639083421,1,549755813888,39328995753,131076,65000
1659001099520913887,10700144863,0,0,39329029688,131076,65000
1659001099581975254,10761206230,0,0,39329063623,131076,65000
1659001099643036724,10822267700,1,549755813888,39329097498,131076,65000
1659001099704098183,10883329159,1,549755813888,39329131494,131076,65000
1659001099765159616,10944390592,1,549755813888,39329165430,131076,65000
1659001099826221068,11005452044,1,549755813888,39329199304,131076,65000
1659001099887282538,11066513514,0,0,39329233240,131076,65000
1659001099948344054,11127575030,0,0,39329267114,131076,65000
1659001100009405421,11188636397,1,549755813888,39329301050,131076,65000
1659001100070467110,11249698086,0,0,39329334985,131076,65000
1659001100131528333,11310759309,0,0,39329368982,131076,65000
1659001100192589780,11371820756,1,549755813888,39329403405,131076,65000
1659001100253651323,11432882299,0,0,39329436791,131076,65000
1659001100314712690,11493943666,1,549755813888,39329470788,131076,65000
1659001100375774150,11555005126,0,0,39329505273,131076,65000
1659001100436835669,11616066645,1,549755813888,39329539208,131076,65000
1659001100497897090,11677128066,0,0,39329573144,131076,65000
1659001100558958515,11738189491,1,549755813888,39329607079,131076,65000
1659001100620020013,11799250989,0,0,39329640954,131076,65000
1659001100681081388,11860312364,1,549755813888,39329674950,131076,65000
1659001100742142861,11921373837,0,0,39329708824,131076,65000
1659001100803204343,11982435319,0,0,39329742760,131076,65000
1659001100864265807,12043496783,0,0,39329776756,131076,65000
1659001100925327213,12104558189,1,549755813888,39329808128,131076,65000
1659001100986388743,12165619719,1,549755813888,39329838951,196610,65000
1659001101047450172,12226681148,1,549755813888,39329869774,196610,65000
1659001101108511649,12287742625,1,549755813888,39329900657,196610,65000
1659001101169573103,12348804079,0,0,39329931541,196610,65000
1659001101230634536,12409865512,0,0,39329962364,196610,65000
1659001101291695936,12470926912,0,0,39329993187,196610,65000
1659001101352757365,12531988341,0,0,39330024009,196610,65000
1659001101413818830,12593049806,0,0,39330055381,196610,65000
1659001101474880324,12654111300,0,0,39330086204,196610,65000
1659001101535941782,12715172758,0,0,39330117088,196610,65000
1659001101597003202,12776234178,1,549755813888,39330147910,196610,65000
1659001101658064682,12837295658,1,549755813888,39330178733,196610,65000
1659001101719126171,12898357147,1,549755813888,39330209617,196610,65000
1659001101780187534,12959418510,1,549755813888,39330240439,196610,65000
1659001101841249010,13020479986,1,549755813888,39330271262,196610,65000
1659001101902310457,13081541433,1,549755813888,39330302146,196610,65000
1659001101963371882,13142602858,0,0,39330333029,196610,65000
1659001102024433515,13203664491,1,549755813888,39330363791,196610,65000
1659001102085494799,13264725775,1,549755813888,39330394675,196610,65000
1659001102146556317,13325787293,0,0,39330425497,196610,65000
1659001102207617705,13386848681,0,0,39330458029,196610,65000
1659001102268679183,13447910159,0,0,39330491965,262147,65000
1659001102329740667,13508971643,0,0,39330526449,262147,65000
1659001102390802119,13570033095,0,0,39330560385,262147,65000
1659001102451863545,13631094521,0,0,39330594320,262147,65000
1659001102512925012,13692155988,0,0,39330628134,262147,65000
1659001102573986415,13753217391,0,0,39330662069,262147,65000
1659001102635047964,13814278940,0,0,39330695944,262147,65000
1659001102696109383,13875340359,0,0,39330729818,262147,65000
1659001102757170779,13936401755,0,0,39330763753,262147,65000
1659001102818232262,13997463238,0,0,39330797567,262147,65000
