start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1660050294378755692,5446583660,0,0,42311028219,3735928559,65000
1660050294439872663,5507700631,0,0,42311059652,3735928559,65000
1660050294500989623,5568817591,1,2147483648,42311091207,3735928559,65000
1660050294562106630,5629934598,1,2147483648,42311122701,3735928559,65000
1660050294623223544,5691051512,0,0,42311154134,3735928559,65000
1660050294684340503,5752168471,0,0,42311185628,3735928559,65000
1660050294745457555,5813285523,0,0,42311217122,3735928559,65000
1660050294806574480,5874402448,1,2147483648,42311248555,3735928559,65000
1660050294867691471,5935519439,0,0,42311280537,3735928559,65000
1660050294928808439,5996636407,0,0,42311312031,3735928559,65000
1660050294989925411,6057753379,0,0,42311343464,3735928559,65000
1660050295051042455,6118870423,0,0,42311374958,3735928559,65000
1660050295112159426,6179987394,0,0,42311406453,3735928559,65000
1660050295173276347,6241104315,0,0,42311437886,3735928559,65000
1660050295234393331,6302221299,1,2147483648,42311469380,3735928559,65000
1660050295295510343,6363338311,1,2147483648,42311500813,3735928559,65000
1660050295356627299,6424455267,0,0,42311532856,3735928559,65000
1660050295417744266,6485572234,1,2147483648,42311564350,3735928559,65000
1660050295478861311,6546689279,1,2147483648,42311595783,3735928559,65000
1660050295539978246,6607806214,0,0,42311627277,3735928559,65000
1660050295601095205,6668923173,0,0,42311658710,3735928559,65000
1660050295662212202,6730040170,0,0,42311690265,3735928559,65000
1660050295723329201,6791157169,1,2147483648,42311721698,3735928559,65000
1660050295784446208,6852274176,1,2147483648,42311753192,3735928559,65000
1660050295845563166,6913391134,1,2147483648,42311784686,3735928559,65000
1660050295906680145,6974508113,0,0,42311816730,3735928559,65000
1660050295967797157,7035625125,1,2147483648,42311848163,3735928559,65000
1660050296028914250,7096742218,0,0,42311879657,3735928559,65000
1660050296090031093,7157859061,0,0,42311911761,3735928559,65000
1660050296151148073,7218976041,0,0,42311943255,3735928559,65000
1660050296212265034,7280093002,0,0,42311974749,3735928559,65000
1660050296273382042,7341210010,0,0,42312006182,3735928559,65000
1660050296334498970,7402326938,0,0,42312037677,3735928559,65000
1660050296395616032,7463444000,1,2147483648,42312069171,3735928559,65000
1660050296456733318,7524561286,0,0,42312101214,3735928559,65000
1660050296517849927,7585677895,0,0,42312132647,3735928559,65000
1660050296578966917,7646794885,1,2147483648,42312164080,3735928559,65000
1660050296640083921,7707911889,0,0,42312195574,3735928559,65000
1660050296701200902,7769028870,1,2147483648,42312227068,3735928559,65000
1660050296762317901,7830145869,1,2147483648,42312259356,3735928559,65000
1660050296823434859,7891262827,0,0,42312290850,3735928559,65000
1660050296884551822,7952379790,0,0,42312322344,3735928559,65000
1660050296945668807,8013496775,1,2147483648,42312354326,3735928559,65000
1660050297006785807,8074613775,0,0,42312385820,3735928559,65000
1660050297067902795,8135730763,1,2147483648,42312417253,3735928559,65000
1660050297129019738,8196847706,1,2147483648,42312448747,3735928559,65000
1660050297190136773,8257964741,0,0,42312480241,3735928559,65000
1660050297251253729,8319081697,1,2147483648,42312511674,3735928559,65000
1660050297312370659,8380198627,1,2147483648,42312543107,3735928559,65000
1660050297373487622,8441315590,0,0,42312574723,3735928559,65000
1660050297434604618,8502432586,1,2147483648,42312606279,3735928559,65000
1660050297495721660,8563549628,0,0,42312643327,3735928559,65000
1660050297556838591,8624666559,0,0,42312680131,3735928559,65000
1660050297617955542,8685783510,0,0,42312711869,3735928559,65000
1660050297679072595,8746900563,0,0,42312743363,3735928559,65000
1660050297740189556,8808017524,0,0,42312774857,3735928559,65000
1660050297801306529,8869134497,0,0,42312806962,3735928559,65000
1660050297862423553,8930251521,0,0,42312839921,3735928559,65000
1660050297923540445,8991368413,0,0,42312871781,3735928559,65000
1660050297984657497,9052485465,0,0,42312903885,3735928559,65000
1660050298045774414,9113602382,1,2147483648,42312935379,3735928559,65000
1660050298106891448,9174719416,0,0,42312966934,3735928559,65000
1660050298168008421,9235836389,1,2147483648,42312998367,3735928559,65000
1660050298229125586,9296953554,0,0,42313029861,3735928559,65000
1660050298290242342,9358070310,1,2147483648,42313061478,3735928559,65000
1660050298351359352,9419187320,1,2147483648,42313093521,3735928559,65000
1660050298412476329,9480304297,0,0,42313125015,3735928559,65000
1660050298473593301,9541421269,1,2147483648,42313157058,3735928559,65000
1660050298534710294,9602538262,1,2147483648,42313188552,3735928559,65000
1660050298595827272,9663655240,1,2147483648,42313220108,3735928559,65000
1660050298656944281,9724772249,0,0,42313251541,3735928559,65000
1660050298718061260,9785889228,1,2147483648,42313283035,3735928559,65000
1660050298779178224,9847006192,0,0,42313314651,3735928559,65000
1660050298840295192,9908123160,0,0,42313346084,3735928559,65000
1660050298901412138,9969240106,0,0,42313377578,3735928559,65000
1660050298962529162,10030357130,1,2147483648,42313409011,3735928559,65000
1660050299023646106,10091474074,0,0,42313441054,3735928559,65000
1660050299084763089,10152591057,0,0,42313472487,3735928559,65000
1660050299145880107,10213708075,1,2147483648,42313504042,3735928559,65000
1660050299206997077,10274825045,1,2147483648,42313535536,3735928559,65000
1660050299268114015,10335941983,0,0,42313566969,3735928559,65000
1660050299329231042,10397059010,0,0,42313598464,3735928559,65000
1660050299390347984,10458175952,0,0,42313629897,3735928559,65000
1660050299451464986,10519292954,0,0,42313661391,3735928559,65000
1660050299512581925,10580409893,1,2147483648,42313692885,3735928559,65000
1660050299573698939,10641526907,0,0,42313724867,3735928559,65000
1660050299634815938,10702643906,1,2147483648,42313756361,3735928559,65000
1660050299695932935,10763760903,0,0,42313787855,3735928559,65000
1660050299757049882,10824877850,0,0,42313819288,3735928559,65000
1660050299818166857,10885994825,0,0,42313850721,3735928559,65000
1660050299879283871,10947111839,0,0,42313882215,3735928559,65000
1660050299940400803,11008228771,0,0,42313913648,3735928559,65000
1660050300001517901,11069345869,0,0,42313945631,3735928559,65000
1660050300062634786,11130462754,1,2147483648,42313977613,3735928559,65000
1660050300123751812,11191579780,0,0,42314009107,3735928559,65000
1660050300184868768,11252696736,0,0,42314040601,3735928559,65000
1660050300245985700,11313813668,1,2147483648,42314072095,3735928559,65000
1660050300307102756,11374930724,0,0,42314103589,3735928559,65000
1660050300368219734,11436047702,0,0,42314135022,3735928559,65000
1660050300429336973,11497164941,1,2147483648,42314166516,3735928559,65000
1660050300490453618,11558281586,0,0,42314197949,3735928559,65000
1660050300551570593,11619398561,0,0,42314229382,3735928559,65000
1660050300612687577,11680515545,0,0,42314261365,3735928559,65000
1660050300673804539,11741632507,0,0,42314292859,3735928559,65000
1660050300734921586,11802749554,1,2147483648,42314324353,3735928559,65000
1660050300796038591,11863866559,0,0,42314355786,3735928559,65000
1660050300857155482,11924983450,0,0,42314387219,3735928559,65000
1660050300918272485,11986100453,0,0,42314418713,3735928559,65000
1660050300979389482,12047217450,0,0,42314450146,3735928559,65000
1660050301040506493,12108334461,0,0,42314481579,3735928559,65000
1660050301101623402,12169451370,0,0,42314514233,3735928559,65000
1660050301162740397,12230568365,1,2147483648,42314545666,3735928559,65000
1660050301223857363,12291685331,0,0,42314577160,3735928559,65000
1660050301284974370,12352802338,1,2147483648,42314608593,3735928559,65000
1660050301346091391,12413919359,1,2147483648,42314640087,3735928559,65000
1660050301407208309,12475036277,0,0,42314671520,3735928559,65000
1660050301468325279,12536153247,0,0,42314703014,3735928559,65000
1660050301529442339,12597270307,0,0,42314734508,3735928559,65000
1660050301590559316,12658387284,0,0,42314765941,3735928559,65000
1660050301651676279,12719504247,1,2147483648,42314797923,3735928559,65000
1660050301712793276,12780621244,0,0,42314829417,3735928559,65000
1660050301773910260,12841738228,0,0,42314860911,3735928559,65000
1660050301835027251,12902855219,0,0,42314892344,3735928559,65000
1660050301896144166,12963972134,1,2147483648,42314923778,3735928559,65000
1660050301957261136,13025089104,0,0,42314955272,3735928559,65000
1660050302018378158,13086206126,0,0,42314986705,3735928559,65000
1660050302079495165,13147323133,0,0,42315018199,3735928559,65000
1660050302140612143,13208440111,0,0,42315049632,3735928559,65000
1660050302201729323,13269557291,0,0,42315081675,3735928559,65000
1660050302262846068,13330674036,1,2147483648,42315113108,3735928559,65000
1660050302323963079,13391791047,0,0,42315144602,3735928559,65000
1660050302385080053,13452908021,0,0,42315176035,3735928559,65000
1660050302446196997,13514024965,1,2147483648,42315207468,3735928559,65000
1660050302507314015,13575141983,0,0,42315238962,3735928559,65000
1660050302568430975,13636258943,0,0,42315270395,3735928559,65000
1660050302629547977,13697375945,0,0,42315301889,3735928559,65000
1660050302690664970,13758492938,0,0,42315333872,3735928559,65000
1660050302751781935,13819609903,0,0,42315365366,3735928559,65000
1660050302812898916,13880726884,1,2147483648,42315396799,3735928559,65000
1660050302874015888,13941843856,0,0,42315428293,3735928559,65000
1660050302935132861,14002960829,1,2147483648,42315459726,3735928559,65000
1660050302996249823,14064077791,1,2147483648,42315491220,3735928559,65000
1660050303057366772,14125194740,0,0,42315522653,3735928559,65000
1660050303118483753,14186311721,0,0,42315554086,3735928559,65000
1660050303179600758,14247428726,1,2147483648,42315586129,3735928559,65000
1660050303240717763,14308545731,0,0,42315617562,3735928559,65000
1660050303301834743,14369662711,1,2147483648,42315649056,3735928559,65000
1660050303362951692,14430779660,0,0,42315680489,3735928559,65000
1660050303424068665,14491896633,0,0,42315711984,3735928559,65000
1660050303485185672,14553013640,1,2147483648,42315743417,3735928559,65000
1660050303546302675,14614130643,1,2147483648,42315774850,3735928559,65000
1660050303607419657,14675247625,0,0,42315806344,3735928559,65000
1660050303668536563,14736364531,0,0,42315837777,3735928559,65000
1660050303729653596,14797481564,1,2147483648,42315869820,3735928559,65000
1660050303790770587,14858598555,0,0,42315901253,3735928559,65000
1660050303851887545,14919715513,0,0,42315932747,3735928559,65000
1660050303913004490,14980832458,1,2147483648,42315964180,3735928559,65000
1660050303974121526,15041949494,0,0,42315995674,3735928559,65000
1660050304035238462,15103066430,1,2147483648,42316027168,3735928559,65000
1660050304096355430,15164183398,1,2147483648,42316058601,3735928559,65000
1660050304157472416,15225300384,0,0,42316090034,3735928559,65000
1660050304218589404,15286417372,1,2147483648,42316121528,3735928559,65000
1660050304279706451,15347534419,0,0,42316153511,3735928559,65000
1660050304340823426,15408651394,0,0,42316185005,3735928559,65000
1660050304401940644,15469768612,1,2147483648,42316216438,3735928559,65000
1660050304463057377,15530885345,1,2147483648,42316247932,3735928559,65000
1660050304524174315,15592002283,0,0,42316279365,3735928559,65000
