base_index,flip_index,start_time,end_time,flip,flip_value
459953,459961,1644174861982476106,1644174862010567047,1,18446742974197923839
459953,459961,1644174862010607804,1644174862038706060,1,18446742974197923839
459953,459961,1644174862038744360,1644174862066833995,0,18446744073709551615
459953,459961,1644174862066868816,1644174862094915877,0,18446744073709551615
459953,459961,1644174862094950387,1644174862123012277,0,18446744073709551615
459953,459961,1644174862123048614,1644174862151107943,0,18446744073709551615
459953,459961,1644174862151142456,1644174862179226540,0,18446744073709551615
459953,459961,1644174862179262355,1644174862207353525,0,18446744073709551615
459953,459961,1644174862207388815,1644174862235481387,0,18446744073709551615
459953,459961,1644174862235518116,1644174862263623039,0,18446744073709551615
459953,459961,1644174862263658174,1644174862291724350,0,18446744073709551615
459953,459961,1644174862291760006,1644174862319906249,0,18446744073709551615
459953,459961,1644174862319949495,1644174862348003548,0,18446744073709551615
459953,459961,1644174862348038543,1644174862376154165,1,18446742974197923839
459953,459961,1644174862376309159,1644174862404362905,1,18446742974197923839
459953,459961,1644174862404404015,1644174862432489299,0,18446744073709551615
459953,459961,1644174862432527835,1644174862460622458,0,18446744073709551615
459953,459961,1644174862460658961,1644174862488728840,0,18446744073709551615
459953,459961,1644174862488765312,1644174862516821405,0,18446744073709551615
459953,459961,1644174862516856892,1644174862545011298,0,18446744073709551615
459953,459961,1644174862545047206,1644174862573112331,0,18446744073709551615
459953,459961,1644174862573148318,1644174862601202317,0,18446744073709551615
459953,459961,1644174862601236473,1644174862629322709,0,18446744073709551615
459953,459961,1644174862629359162,1644174862657455202,0,18446744073709551615
459953,459961,1644174862657490246,1644174862685555799,1,18446742974197923839
459953,459961,1644174862685709095,1644174862713782207,1,18446742974197923839
459953,459961,1644174862713823274,1644174862741878841,0,18446744073709551615
459953,459961,1644174862741916241,1644174862769978622,1,18446742974197923839
459953,459961,1644174862770016008,1644174862798077249,0,18446744073709551615
459953,459961,1644174862798111959,1644174862826243039,0,18446744073709551615
459953,459961,1644174862826280101,1644174862854377195,0,18446744073709551615
459953,459961,1644174862854412116,1644174862882507897,0,18446744073709551615
459953,459961,1644174862882546274,1644174862910690691,0,18446744073709551615
459953,459961,1644174862910726909,1644174862938795867,0,18446744073709551615
459953,459961,1644174862938832293,1644174862966944982,0,18446744073709551615
459953,459961,1644174862966979671,1644174862995033873,1,18446742974197923839
459953,459961,1644174862995188135,1644174863023328040,1,18446742974197923839
459953,459961,1644174863023369743,1644174863051501573,1,18446742974197923839
459953,459961,1644174863051539029,1644174863079626154,1,18446742974197923839
459953,459961,1644174863079663508,1644174863107724478,1,18446742974197923839
459953,459961,1644174863107876811,1644174863136630813,0,18446744073709551615
459953,459961,1644174863136674302,1644174863164794819,0,18446744073709551615
459953,459961,1644174863164830981,1644174863192908905,0,18446744073709551615
459953,459961,1644174863192944632,1644174863220981691,0,18446744073709551615
459953,459961,1644174863221017470,1644174863249098158,0,18446744073709551615
459953,459961,1644174863249133472,1644174863277187931,0,18446744073709551615
459953,459961,1644174863277223946,1644174863305285691,0,18446744073709551615
459953,459961,1644174863305319588,1644174863333457782,0,18446744073709551615
459953,459961,1644174863333493908,1644174863361541896,1,18446742974197923839
459953,459961,1644174863361577481,1644174863389712088,0,18446744073709551615
459953,459961,1644174863389747822,1644174863417804886,1,18446742974197923839
459953,459961,1644174863417961246,1644174863446031697,0,18446744073709551615
459953,459961,1644174863446074134,1644174863474136372,1,18446742974197923839
459953,459961,1644174863474174089,1644174863502266489,0,18446744073709551615
459953,459961,1644174863502301719,1644174863530363147,0,18446744073709551615
459953,459961,1644174863530399283,1644174863558458436,0,18446744073709551615
459953,459961,1644174863558493009,1644174863586592661,0,18446744073709551615
459953,459961,1644174863586628617,1644174863614691672,0,18446744073709551615
459953,459961,1644174863614725848,1644174863642802585,0,18446744073709551615
459953,459961,1644174863642838498,1644174863670881592,0,18446744073709551615
459953,459961,1644174863670916623,1644174863699067843,0,18446744073709551615
459953,459961,1644174863699102242,1644174863727162194,1,18446742974197923839
459953,459961,1644174863727314681,1644174863755387408,0,18446744073709551615
459953,459961,1644174863755426796,1644174863783523854,1,18446742974197923839
459953,459961,1644174863783562296,1644174863811640243,1,18446742974197923839
459953,459961,1644174863811681096,1644174863839875858,1,18446742974197923839
459953,459961,1644174863840029098,1644174863868134057,0,18446744073709551615
459953,459961,1644174863868173979,1644174863896231366,0,18446744073709551615
459953,459961,1644174863896268235,1644174863924338167,0,18446744073709551615
459953,459961,1644174863924375146,1644174863952468666,0,18446744073709551615
459953,459961,1644174863952505960,1644174863980573513,0,18446744073709551615
459953,459961,1644174863980609613,1644174864008716026,0,18446744073709551615
459953,459961,1644174864008750696,1644174864036830311,0,18446744073709551615
459953,459961,1644174864036865815,1644174864065243335,0,18446744073709551615
459953,459961,1644174864065281160,1644174864093335611,1,18446742974197923839
459953,459961,1644174864093372126,1644174864121440510,1,18446742974197923839
459953,459961,1644174864121590284,1644174864149696086,0,18446744073709551615
459953,459961,1644174864149735292,1644174864177821823,0,18446744073709551615
459953,459961,1644174864177859318,1644174864205945344,1,18446742974197923839
459953,459961,1644174864205981067,1644174864234168758,0,18446744073709551615
459953,459961,1644174864234205045,1644174864262255167,0,18446744073709551615
459953,459961,1644174864262290393,1644174864290355381,0,18446744073709551615
459953,459961,1644174864290390919,1644174864318572063,0,18446744073709551615
459953,459961,1644174864318606456,1644174864346735820,0,18446744073709551615
459953,459961,1644174864346772264,1644174864374833034,0,18446744073709551615
459953,459961,1644174864374868110,1644174864402930086,0,18446744073709551615
459953,459961,1644174864402965614,1644174864431062114,0,18446744073709551615
459953,459961,1644174864431098067,1644174864459211269,1,18446742974197923839
459953,459961,1644174864459364110,1644174864487508336,0,18446744073709551615
459953,459961,1644174864487547798,1644174864515640907,1,18446742974197923839
459953,459961,1644174864515678087,1644174864543741966,1,18446742974197923839
459953,459961,1644174864543780412,1644174864571843976,1,18446742974197923839
459953,459961,1644174864571992466,1644174864600100104,0,18446744073709551615
459953,459961,1644174864600139895,1644174864628252450,0,18446744073709551615
459953,459961,1644174864628289520,1644174864656378991,0,18446744073709551615
459953,459961,1644174864656415152,1644174864684476858,0,18446744073709551615
459953,459961,1644174864684513221,1644174864712590866,0,18446744073709551615
459953,459961,1644174864712625454,1644174864740724494,0,18446744073709551615
459953,459961,1644174864740760121,1644174864768852252,0,18446744073709551615
459953,459961,1644174864768887628,1644174864796952021,1,18446742974197923839
459953,459961,1644174864796988723,1644174864825157600,0,18446744073709551615
459953,459961,1644174864825193240,1644174864853231013,0,18446744073709551615
459953,459961,1644174864853266384,1644174864881402599,0,18446744073709551615
459953,459961,1644174864881439208,1644174864909588549,1,18446742974197923839
459953,459961,1644174864909737930,1644174864937817695,1,18446742974197923839
459953,459961,1644174864937858205,1644174864965949626,0,18446744073709551615
459953,459961,1644174864965986170,1644174864994075641,0,18446744073709551615
459953,459961,1644174864994112012,1644174865022181064,0,18446744073709551615
459953,459961,1644174865022216705,1644174865050375983,0,18446744073709551615
459953,459961,1644174865050410636,1644174865078517411,0,18446744073709551615
459953,459961,1644174865078553916,1644174865106610407,0,18446744073709551615
459953,459961,1644174865106644690,1644174865134711050,0,18446744073709551615
459953,459961,1644174865134746670,1644174865162794074,0,18446744073709551615
459953,459961,1644174865162828879,1644174865190958037,1,18446742974197923839
459953,459961,1644174865191108391,1644174865219246226,1,18446742974197923839
459953,459961,1644174865219285021,1644174865247356328,0,18446744073709551615
459953,459961,1644174865247392919,1644174865275473354,1,18446742974197923839
459953,459961,1644174865275515397,1644174865303591059,1,18446742974197923839
459953,459961,1644174865303742294,1644174865331974140,0,18446744073709551615
459953,459961,1644174865332014168,1644174865360062520,0,18446744073709551615
459953,459961,1644174865360098294,1644174865388242228,0,18446744073709551615
459953,459961,1644174865388279781,1644174865416339451,0,18446744073709551615
459953,459961,1644174865416374928,1644174865444459106,0,18446744073709551615
459953,459961,1644174865444494486,1644174865472654521,0,18446744073709551615
459953,459961,1644174865472689918,1644174865500782797,0,18446744073709551615
459953,459961,1644174865500818244,1644174865528869465,0,18446744073709551615
459953,459961,1644174865528904773,1644174865557001399,0,18446744073709551615
459953,459961,1644174865557035403,1644174865585121813,1,18446742974197923839
459953,459961,1644174865585158540,1644174865613214121,0,18446744073709551615
459953,459961,1644174865613249164,1644174865641303706,1,18446742974197923839
459953,459961,1644174865641483618,1644174865669520162,0,18446744073709551615
459953,459961,1644174865669558664,1644174865697623325,0,18446744073709551615
459953,459961,1644174865697660751,1644174865725737483,0,18446744073709551615
459953,459961,1644174865725773350,1644174865753867325,0,18446744073709551615
459953,459961,1644174865753901931,1644174865782010546,0,18446744073709551615
459953,459961,1644174865782049942,1644174865810189535,0,18446744073709551615
459953,459961,1644174865810225119,1644174865838319557,0,18446744073709551615
459953,459961,1644174865838355492,1644174865866456082,0,18446744073709551615
459953,459961,1644174865866490541,1644174865894540321,0,18446744073709551615
459953,459961,1644174865894576329,1644174865922643029,0,18446744073709551615
459953,459961,1644174865922678168,1644174865950805417,0,18446744073709551615
459953,459961,1644174865950839719,1644174865978889719,0,18446744073709551615
459953,459961,1644174865978925158,1644174866006980777,0,18446744073709551615
459953,459961,1644174866007015679,1644174866035101531,0,18446744073709551615
459953,459961,1644174866035136853,1644174866063274853,0,18446744073709551615
459953,459961,1644174866063309130,1644174866091422124,0,18446744073709551615
459953,459961,1644174866091457466,1644174866119491298,0,18446744073709551615
459953,459961,1644174866119526210,1644174866147612641,0,18446744073709551615
459953,459961,1644174866147647970,1644174866175754302,0,18446744073709551615
459953,459961,1644174866175789507,1644174866203925157,0,18446744073709551615
459953,459961,1644174866203960689,1644174866232100838,1,18446742974197923839
459953,459961,1644174866232138823,1644174866260183965,1,18446742974197923839
459953,459961,1644174866260335434,1644174866288456980,1,18446742974197923839
459953,459961,1644174866288497440,1644174866316588387,0,18446744073709551615
459953,459961,1644174866316625456,1644174866344774446,0,18446744073709551615
459953,459961,1644174866344810695,1644174866372905010,0,18446744073709551615
459953,459961,1644174866372940504,1644174866401033856,0,18446744073709551615
459953,459961,1644174866401068865,1644174866429165658,0,18446744073709551615
459953,459961,1644174866429202086,1644174866457254216,0,18446744073709551615
459953,459961,1644174866457288447,1644174866485448829,0,18446744073709551615
459953,459961,1644174866485485018,1644174866513615722,0,18446744073709551615
459953,459961,1644174866513651915,1644174866541763697,0,18446744073709551615
459953,459961,1644174866541799104,1644174866569830977,0,18446744073709551615
459953,459961,1644174866569865271,1644174866598016500,0,18446744073709551615
459953,459961,1644174866598053318,1644174866626116987,1,18446742974197923839
459953,459961,1644174866626268939,1644174866654339861,0,18446744073709551615
459953,459961,1644174866654378236,1644174866682442330,0,18446744073709551615
459953,459961,1644174866682479342,1644174866710563860,0,18446744073709551615
459953,459961,1644174866710600110,1644174866738692904,1,18446742974197923839
459953,459961,1644174866738841825,1644174866766945912,0,18446744073709551615
459953,459961,1644174866766988574,1644174866795048839,0,18446744073709551615
459953,459961,1644174866795086210,1644174866823218611,0,18446744073709551615
459953,459961,1644174866823256058,1644174866851348325,0,18446744073709551615
459953,459961,1644174866851383425,1644174866879444121,0,18446744073709551615
459953,459961,1644174866879479847,1644174866907600760,0,18446744073709551615
459953,459961,1644174866907635324,1644174866935704652,0,18446744073709551615
459953,459961,1644174866935761450,1644174866963835195,1,18446742974197923839
459953,459961,1644174866963986021,1644174866992170410,0,18446744073709551615
459953,459961,1644174866992210326,1644174867020334652,1,18446742974197923839
459953,459961,1644174867020372936,1644174867048496342,1,18446742974197923839
459953,459961,1644174867048534389,1644174867076619960,0,18446744073709551615
459953,459961,1644174867076655967,1644174867104717373,1,18446742974197923839
459953,459961,1644174867104849166,1644174867133014216,0,18446744073709551615
459953,459961,1644174867133054104,1644174867161140964,0,18446744073709551615
459953,459961,1644174867161177273,1644174867189236591,0,18446744073709551615
459953,459961,1644174867189272706,1644174867217331813,0,18446744073709551615
459953,459961,1644174867217366333,1644174867245445081,0,18446744073709551615
459953,459961,1644174867245481388,1644174867273543611,0,18446744073709551615
459953,459961,1644174867273579406,1644174867301639271,0,18446744073709551615
459953,459961,1644174867301675023,1644174867329764496,0,18446744073709551615
459953,459961,1644174867329800550,1644174867357864082,0,18446744073709551615
459953,459961,1644174867357898602,1644174867385936202,1,18446742974197923839
459953,459961,1644174867385972682,1644174867414126988,0,18446744073709551615
459953,459961,1644174867414161410,1644174867442217039,1,18446742974197923839
459953,459961,1644174867442367972,1644174867470533993,0,18446744073709551615
459953,459961,1644174867470573177,1644174867498639311,0,18446744073709551615
459953,459961,1644174867498675828,1644174867526759996,0,18446744073709551615
459953,459961,1644174867526796984,1644174867554856014,0,18446744073709551615
459953,459961,1644174867554890853,1644174867583022846,0,18446744073709551615
459953,459961,1644174867583058320,1644174867611205500,0,18446744073709551615
459953,459961,1644174867611239578,1644174867639305819,0,18446744073709551615
459953,459961,1644174867639342009,1644174867667400084,0,18446744073709551615
459953,459961,1644174867667433947,1644174867695493676,1,18446742974197923839
459953,459961,1644174867695625336,1644174867723713386,1,18446742974197923839
459953,459961,1644174867723753721,1644174867751812037,1,18446742974197923839
459953,459961,1644174867751849017,1644174867779915076,1,18446742974197923839
459953,459961,1644174867779952692,1644174867808028616,0,18446744073709551615
459953,459961,1644174867808063215,1644174867836273011,0,18446744073709551615
459953,459961,1644174867836335488,1644174867864487600,0,18446744073709551615
459953,459961,1644174867864523334,1644174867892575781,0,18446744073709551615
459953,459961,1644174867892611793,1644174867920711917,0,18446744073709551615
459953,459961,1644174867920747565,1644174867948813780,0,18446744073709551615
459953,459961,1644174867948850122,1644174867976904822,0,18446744073709551615
459953,459961,1644174867976939945,1644174868005026187,0,18446744073709551615
459953,459961,1644174868005060800,1644174868033122091,0,18446744073709551615
459953,459961,1644174868033157320,1644174868061609716,1,18446742974197923839
459953,459961,1644174868061764160,1644174868089880070,0,18446744073709551615
459953,459961,1644174868089920256,1644174868118012599,0,18446744073709551615
459953,459961,1644174868118049976,1644174868146174849,0,18446744073709551615
459953,459961,1644174868146212406,1644174868174361273,0,18446744073709551615
459953,459961,1644174868174397469,1644174868202434426,0,18446744073709551615
459953,459961,1644174868202468876,1644174868230654495,0,18446744073709551615
459953,459961,1644174868230694589,1644174868258749422,0,18446744073709551615
459953,459961,1644174868258785181,1644174868286854269,0,18446744073709551615
459953,459961,1644174868286889454,1644174868314954599,0,18446744073709551615
459953,459961,1644174868314989234,1644174868343108093,0,18446744073709551615
459953,459961,1644174868343144126,1644174868371203234,0,18446744073709551615
459953,459961,1644174868371237617,1644174868399337417,0,18446744073709551615
459953,459961,1644174868399373386,1644174868427426523,0,18446744073709551615
459953,459961,1644174868427461613,1644174868455519389,1,18446742974197923839
459953,459961,1644174868455671770,1644174868483829662,0,18446744073709551615
459953,459961,1644174868483870095,1644174868511962122,0,18446744073709551615
459953,459961,1644174868511997901,1644174868540083715,0,18446744073709551615
459953,459961,1644174868540120579,1644174868568209966,0,18446744073709551615
459953,459961,1644174868568246789,1644174868596339744,0,18446744073709551615
459953,459961,1644174868596376138,1644174868624455747,0,18446744073709551615
459953,459961,1644174868624490673,1644174868652584718,0,18446744073709551615
459953,459961,1644174868652620195,1644174868680745245,0,18446744073709551615
459953,459961,1644174868680781217,1644174868708831839,0,18446744073709551615
459953,459961,1644174868708866036,1644174868736937357,0,18446744073709551615
459953,459961,1644174868736972366,1644174868765067686,1,18446742974197923839
459953,459961,1644174868765200274,1644174868793285899,1,18446742974197923839
459953,459961,1644174868793327156,1644174868821380898,1,18446742974197923839
459953,459961,1644174868821417286,1644174868849548808,1,18446742974197923839
459953,459961,1644174868849586655,1644174868877639999,1,18446742974197923839
459953,459961,1644174868877791222,1644174868905864263,0,18446744073709551615
459953,459961,1644174868905902850,1644174868933965747,0,18446744073709551615
459953,459961,1644174868934002663,1644174868962058886,0,18446744073709551615
459953,459961,1644174868962094591,1644174868990242293,0,18446744073709551615
459953,459961,1644174868990278307,1644174869018434849,0,18446744073709551615
459953,459961,1644174869018469656,1644174869046534126,0,18446744073709551615
459953,459961,1644174869046569662,1644174869074656505,0,18446744073709551615
459953,459961,1644174869074692767,1644174869102749769,0,18446744073709551615
459953,459961,1644174869102784039,1644174869130876280,1,18446742974197923839
459953,459961,1644174869130912648,1644174869158961481,1,18446742974197923839
459953,459961,1644174869159112058,1644174869187188730,1,18446742974197923839
459953,459961,1644174869187228474,1644174869215322666,1,18446742974197923839
459953,459961,1644174869215359187,1644174869243411049,1,18446742974197923839
459953,459961,1644174869243447203,1644174869271510404,0,18446744073709551615
459953,459961,1644174869271546515,1644174869299615438,0,18446744073709551615
459953,459961,1644174869299651393,1644174869327740901,0,18446744073709551615
459953,459961,1644174869327776430,1644174869355868679,0,18446744073709551615
459953,459961,1644174869355902663,1644174869383966059,0,18446744073709551615
459953,459961,1644174869384001899,1644174869412064610,0,18446744073709551615
459953,459961,1644174869412099027,1644174869440151728,0,18446744073709551615
459953,459961,1644174869440187196,1644174869468279234,0,18446744073709551615
459953,459961,1644174869468313994,1644174869496392241,0,18446744073709551615
459953,459961,1644174869496428240,1644174869524534492,0,18446744073709551615
459953,459961,1644174869524568636,1644174869552700098,0,18446744073709551615
459953,459961,1644174869552735207,1644174869580801319,1,18446742974197923839
459953,459961,1644174869580952876,1644174869609013272,1,18446742974197923839
459953,459961,1644174869609052267,1644174869637151772,0,18446744073709551615
459953,459961,1644174869637188938,1644174869665249087,0,18446744073709551615
459953,459961,1644174869665283148,1644174869693340567,0,18446744073709551615
459953,459961,1644174869693376997,1644174869721436007,0,18446744073709551615
459953,459961,1644174869721475060,1644174869749600292,0,18446744073709551615
459953,459961,1644174869749636269,1644174869777688428,0,18446744073709551615
459953,459961,1644174869777724059,1644174869805815525,0,18446744073709551615
459953,459961,1644174869805850240,1644174869833944320,0,18446744073709551615
459953,459961,1644174869833979722,1644174869862073381,1,18446742974197923839
459953,459961,1644174869862207284,1644174869890347970,1,18446742974197923839
459953,459961,1644174869890389388,1644174869918425508,0,18446744073709551615
459953,459961,1644174869918461668,1644174869946628701,1,18446742974197923839
459953,459961,1644174869946665814,1644174869974887259,0,18446744073709551615
459953,459961,1644174869974923751,1644174870003021562,0,18446744073709551615
459953,459961,1644174870003057238,1644174870031127909,0,18446744073709551615
459953,459961,1644174870031163205,1644174870059244691,0,18446744073709551615
459953,459961,1644174870059279240,1644174870087344897,0,18446744073709551615
459953,459961,1644174870087380820,1644174870115444132,0,18446744073709551615
459953,459961,1644174870115478318,1644174870143558879,0,18446744073709551615
459953,459961,1644174870143593856,1644174870171649078,0,18446744073709551615
459953,459961,1644174870171682971,1644174870199745715,0,18446744073709551615
459953,459961,1644174870199781186,1644174870227838630,1,18446742974197923839
459953,459961,1644174870227989910,1644174870256128165,1,18446742974197923839
459953,459961,1644174870256167529,1644174870284261175,0,18446744073709551615
459953,459961,1644174870284299471,1644174870312359150,0,18446744073709551615
459953,459961,1644174870312394356,1644174870340598136,0,18446744073709551615
459953,459961,1644174870340634289,1644174870368729173,0,18446744073709551615
459953,459961,1644174870368763343,1644174870396857053,0,18446744073709551615
459953,459961,1644174870396893208,1644174870424949447,0,18446744073709551615
459953,459961,1644174870424984685,1644174870453054085,0,18446744073709551615
459953,459961,1644174870453089166,1644174870481224430,0,18446744073709551615
459953,459961,1644174870481259848,1644174870509308700,0,18446744073709551615
459953,459961,1644174870509344512,1644174870537405573,0,18446744073709551615
459953,459961,1644174870537440891,1644174870565576080,0,18446744073709551615
459953,459961,1644174870565610183,1644174870593666714,0,18446744073709551615
459953,459961,1644174870593702449,1644174870621767060,1,18446742974197923839
459953,459961,1644174870621918758,1644174870650066570,0,18446744073709551615
459953,459961,1644174870650107047,1644174870678200633,1,18446742974197923839
459953,459961,1644174870678238615,1644174870706291233,1,18446742974197923839
459953,459961,1644174870706328154,1644174870734400179,0,18446744073709551615
459953,459961,1644174870734436089,1644174870762493923,0,18446744073709551615
459953,459961,1644174870762528802,1644174870790660858,0,18446744073709551615
459953,459961,1644174870790697285,1644174870818788990,0,18446744073709551615
459953,459961,1644174870818823654,1644174870846949174,0,18446744073709551615
459953,459961,1644174870846984838,1644174870875037050,0,18446744073709551615
459953,459961,1644174870875071076,1644174870903133753,0,18446744073709551615
459953,459961,1644174870903170046,1644174870931236234,1,18446742974197923839
459953,459961,1644174870931385780,1644174870959451057,0,18446744073709551615
459953,459961,1644174870959490168,1644174870987587998,1,18446742974197923839
459953,459961,1644174870987626679,1644174871015715698,1,18446742974197923839
459953,459961,1644174871015752954,1644174871043808680,0,18446744073709551615
459953,459961,1644174871043845358,1644174871071942813,0,18446744073709551615
459953,459961,1644174871071977556,1644174871100038153,0,18446744073709551615
459953,459961,1644174871100073108,1644174871128136208,0,18446744073709551615
459953,459961,1644174871128171991,1644174871156258332,0,18446744073709551615
459953,459961,1644174871156292797,1644174871184355322,0,18446744073709551615
459953,459961,1644174871184394551,1644174871212453848,0,18446744073709551615
459953,459961,1644174871212487995,1644174871240597375,0,18446744073709551615
459953,459961,1644174871240633682,1644174871268753950,0,18446744073709551615
459953,459961,1644174871268788123,1644174871296858363,0,18446744073709551615
459953,459961,1644174871296893847,1644174871324947696,1,18446742974197923839
459953,459961,1644174871325081086,1644174871353244853,0,18446744073709551615
459953,459961,1644174871353285264,1644174871381416273,0,18446744073709551615
459953,459961,1644174871381453868,1644174871409556978,1,18446742974197923839
459953,459961,1644174871409598686,1644174871437670097,0,18446744073709551615
459953,459961,1644174871437708558,1644174871466420407,0,18446744073709551615
459953,459961,1644174871466457891,1644174871494550567,0,18446744073709551615
459953,459961,1644174871494585917,1644174871522673765,0,18446744073709551615
459953,459961,1644174871522710378,1644174871550863051,0,18446744073709551615
459953,459961,1644174871550897807,1644174871578987970,0,18446744073709551615
459953,459961,1644174871579023444,1644174871607098270,0,18446744073709551615
459953,459961,1644174871607132483,1644174871635194254,1,18446742974197923839
459953,459961,1644174871635349922,1644174871663430898,0,18446744073709551615
459953,459961,1644174871663470083,1644174871691529758,0,18446744073709551615
459953,459961,1644174871691566757,1644174871719729074,0,18446744073709551615
459953,459961,1644174871719766739,1644174871747856130,1,18446742974197923839
459953,459961,1644174871748004727,1644174871776071966,0,18446744073709551615
459953,459961,1644174871776111927,1644174871804171952,0,18446744073709551615
459953,459961,1644174871804207363,1644174871832354881,0,18446744073709551615
459953,459961,1644174871832393143,1644174871860535092,0,18446744073709551615
459953,459961,1644174871860571136,1644174871888637879,0,18446744073709551615
459953,459961,1644174871888673495,1644174871916741454,0,18446744073709551615
459953,459961,1644174871916775776,1644174871944829116,0,18446744073709551615
459953,459961,1644174871944864077,1644174871972979534,0,18446744073709551615
459953,459961,1644174871973016387,1644174872001121265,1,18446742974197923839
459953,459961,1644174872001274000,1644174872029384276,1,18446742974197923839
459953,459961,1644174872029425401,1644174872057710465,0,18446744073709551615
459953,459961,1644174872057750364,1644174872085951924,1,18446742974197923839
459953,459961,1644174872085990032,1644174872114049420,0,18446744073709551615
459953,459961,1644174872114084373,1644174872142198258,1,18446742974197923839
459953,459961,1644174872142348909,1644174872170427623,0,18446744073709551615
459953,459961,1644174872170467151,1644174872198559585,0,18446744073709551615
459953,459961,1644174872198595694,1644174872226748303,0,18446744073709551615
459953,459961,1644174872226784619,1644174872254883683,0,18446744073709551615
459953,459961,1644174872254919718,1644174872282982998,0,18446744073709551615
459953,459961,1644174872283018714,1644174872311074389,0,18446744073709551615
459953,459961,1644174872311108560,1644174872339225032,0,18446744073709551615
459953,459961,1644174872339261348,1644174872367421730,0,18446744073709551615
459953,459961,1644174872367455547,1644174872395561607,1,18446742974197923839
459953,459961,1644174872395598567,1644174872423677250,0,18446744073709551615
459953,459961,1644174872423713176,1644174872451777643,1,18446742974197923839
459953,459961,1644174872451929964,1644174872480010943,0,18446744073709551615
459953,459961,1644174872480050940,1644174872508155684,0,18446744073709551615
459953,459961,1644174872508192594,1644174872536252209,0,18446744073709551615
459953,459961,1644174872536289080,1644174872564349689,0,18446744073709551615
459953,459961,1644174872564384385,1644174872592437002,0,18446744073709551615
459953,459961,1644174872592473018,1644174872620532454,0,18446744073709551615
459953,459961,1644174872620568279,1644174872648660445,0,18446744073709551615
459953,459961,1644174872648695829,1644174872676747005,0,18446744073709551615
459953,459961,1644174872676788045,1644174872704879743,0,18446744073709551615
459953,459961,1644174872704914759,1644174872733014951,0,18446744073709551615
459953,459961,1644174872733050869,1644174872761108754,1,18446742974197923839
459953,459961,1644174872761259947,1644174872789358749,0,18446744073709551615
459953,459961,1644174872789398287,1644174872817474768,0,18446744073709551615
459953,459961,1644174872817511618,1644174872845609285,0,18446744073709551615
459953,459961,1644174872845656322,1644174872873745649,0,18446744073709551615
459953,459961,1644174872873782605,1644174872901852651,0,18446744073709551615
459953,459961,1644174872901888144,1644174872929982813,0,18446744073709551615
459953,459961,1644174872930018483,1644174872958138921,0,18446744073709551615
459953,459961,1644174872958174278,1644174872986281405,0,18446744073709551615
459953,459961,1644174872986317147,1644174873014377492,0,18446744073709551615
459953,459961,1644174873014411931,1644174873042477091,0,18446744073709551615
459953,459961,1644174873042512717,1644174873070629457,0,18446744073709551615
459953,459961,1644174873070665596,1644174873098731160,1,18446742974197923839
459953,459961,1644174873098880368,1644174873126951465,0,18446744073709551615
459953,459961,1644174873126990858,1644174873155052321,0,18446744073709551615
459953,459961,1644174873155088850,1644174873183155280,1,18446742974197923839
459953,459961,1644174873183192307,1644174873211280063,0,18446744073709551615
459953,459961,1644174873211314804,1644174873239389260,0,18446744073709551615
459953,459961,1644174873239424824,1644174873267475615,0,18446744073709551615
459953,459961,1644174873267510840,1644174873295606203,0,18446744073709551615
459953,459961,1644174873295642018,1644174873323693879,0,18446744073709551615
459953,459961,1644174873323728939,1644174873351946514,0,18446744073709551615
459953,459961,1644174873351980768,1644174873380045039,0,18446744073709551615
459953,459961,1644174873380081013,1644174873408130837,0,18446744073709551615
459953,459961,1644174873408165205,1644174873436235901,1,18446742974197923839
459953,459961,1644174873436386579,1644174873464520106,0,18446744073709551615
459953,459961,1644174873464560360,1644174873492616142,0,18446744073709551615
459953,459961,1644174873492653504,1644174873520749712,1,18446742974197923839
459953,459961,1644174873520787545,1644174873548885126,0,18446744073709551615
459953,459961,1644174873548920227,1644174873577012222,1,18446742974197923839
459953,459961,1644174873577144438,1644174873605194562,0,18446744073709551615
459953,459961,1644174873605233967,1644174873633335099,0,18446744073709551615
459953,459961,1644174873633372299,1644174873661429375,0,18446744073709551615
459953,459961,1644174873661464670,1644174873689570418,0,18446744073709551615
459953,459961,1644174873689607333,1644174873717677579,0,18446744073709551615
459953,459961,1644174873717712420,1644174873745797552,0,18446744073709551615
459953,459961,1644174873745832921,1644174873773905063,0,18446744073709551615
459953,459961,1644174873773941449,1644174873802004119,1,18446742974197923839
459953,459961,1644174873802156171,1644174873830238541,1,18446742974197923839
459953,459961,1644174873830278608,1644174873858411934,1,18446742974197923839
459953,459961,1644174873858449536,1644174873886511688,1,18446742974197923839
459953,459961,1644174873886549610,1644174873914607011,0,18446744073709551615
459953,459961,1644174873914641829,1644174873942788591,0,18446744073709551615
459953,459961,1644174873942824394,1644174873971012034,0,18446744073709551615
459953,459961,1644174873971048404,1644174873999109501,0,18446744073709551615
459953,459961,1644174873999144255,1644174874027202284,0,18446744073709551615
459953,459961,1644174874027237261,1644174874055319181,0,18446744073709551615
459953,459961,1644174874055353470,1644174874083506560,0,18446744073709551615
459953,459961,1644174874083542407,1644174874111635943,0,18446744073709551615
459953,459961,1644174874111670291,1644174874139748931,0,18446744073709551615
459953,459961,1644174874139788477,1644174874167848350,0,18446744073709551615
459953,459961,1644174874167882392,1644174874195947398,1,18446742974197923839
459953,459961,1644174874196103963,1644174874224200650,1,18446742974197923839
459953,459961,1644174874224241088,1644174874252337701,1,18446742974197923839
